"ano_campeonato","data","rodada","estadio","publico","time_mandante","time_visitante","tecnico_mandante","tecnico_visitante","colocacao_mandante","colocacao_visitante","valor_equipe_titular_mandante","valor_equipe_titular_visitante","idade_media_titular_mandante","idade_media_titular_visitante","gols_mandante","gols_visitante","gols_1_tempo_mandante","gols_1_tempo_visitante"
2010,"2010-07-14",8,"Estádio Jornalista Mário Filho",19313,"Flamengo","Botafogo","Rogério Lourenço","Joel Santana",9,8,14500000,12150000,27.3,27.9,1,0,0,0
2010,"2010-08-01",12,"Estádio Jornalista Mário Filho",57035,"Flamengo","Vasco da Gama","Rogério Lourenço","Paulo César Gusmão",7,12,15150000,10300000,29.5,26.4,0,0,0,0
2010,"2010-08-26",16,"Estádio Jornalista Mário Filho",12122,"Flamengo","Atlético-MG","Rogério Lourenço","Vanderlei Luxemburgo",11,19,18500000,20000000,30,25.5,0,0,0,0
2010,"2010-07-22",10,"Allianz Parque",12107,"Palmeiras","Botafogo","Luiz Felipe Scolari","Joel Santana",11,14,25600000,11750000,28.9,27.5,2,2,0,0
2010,"2010-08-26",16,"Allianz Parque",12559,"Palmeiras","Atlético-GO","Luiz Felipe Scolari","Renê Simões",10,20,23200000,6000000,25.6,26.7,0,3,0,2
2010,"2010-09-12",21,"Allianz Parque",15313,"Palmeiras","Vasco da Gama","Luiz Felipe Scolari","Paulo César Gusmão",11,7,24100000,12400000,25.9,24.7,0,0,0,0
2010,"2010-09-19",23,"Allianz Parque",15011,"Palmeiras","São Paulo","Luiz Felipe Scolari","Sérgio Baresi",9,12,23200000,30700000,27.1,26.8,0,2,0,0
2010,"2010-11-21",36,"Allianz Parque",4662,"Palmeiras","Atlético-MG","Luiz Felipe Scolari","Dorival Júnior",10,16,10200000,16900000,24.6,25.6,0,2,0,1
2010,"2010-05-08",1,"Allianz Parque",6025,"Palmeiras","EC Vitória","Antônio Carlos Zago","Ricardo Silva",5,17,29100000,6300000,28.1,25.2,1,0,0,0
2010,"2010-08-25",16,"Estádio Municipal Eduardo José Farah",2419,"Barueri","Atlético-PR","Antônio Carlos Zago","Paulo César Carpegiani",16,15,5650000,7550000,24.8,24.6,0,1,0,0
2010,"2010-09-01",18,"Estádio Municipal Eduardo José Farah",3211,"Barueri","Botafogo","Antônio Carlos Zago","Joel Santana",16,4,6050000,15250000,25.6,28.4,0,1,0,0
2010,"2010-09-09",20,"Estádio Municipal Eduardo José Farah",1475,"Barueri","Avaí FC","Antônio Carlos Zago","Antônio Lopes",19,13,7300000,8500000,25.4,24.7,1,1,0,1
2010,"2010-05-23",3,"Estádio Governador Plácido Castelo",19697,"Ceará SC","EC Vitória","Paulo César Gusmão","Ricardo Silva",6,17,3550000,5700000,28.6,24.9,1,0,0,0
2010,"2010-06-02",6,"Estádio Governador Plácido Castelo",26084,"Ceará SC","Avaí FC","Paulo César Gusmão","Péricles Chamusca",2,4,3150000,5700000,28.7,25.2,2,0,0,0
2010,"2010-11-14",35,"Estádio São Januário",5674,"Vasco da Gama","São Paulo","Paulo César Gusmão","Paulo César Carpegiani",11,10,10800000,26100000,25.2,27.2,1,1,0,0
2010,"2010-05-23",3,"Estádio Governador Magalhães Pinto",13464,"Atlético-MG","Atlético-PR","Vanderlei Luxemburgo","Leandro Niehues",10,13,18600000,8850000,28,26.4,3,1,0,0
2010,"2010-06-06",7,"Estádio Governador Magalhães Pinto",26630,"Atlético-MG","Ceará SC","Vanderlei Luxemburgo","Paulo César Gusmão",16,2,17100000,6350000,26.2,28.5,0,1,0,0
2010,"2010-08-01",12,"Estádio Governador Magalhães Pinto",12340,"Atlético-MG","Cruzeiro","Vanderlei Luxemburgo","Cuca",19,6,19750000,23600000,26.5,26.5,0,1,0,1
2010,"2010-08-14",14,"Estádio Governador Magalhães Pinto",5748,"Atlético-MG","Guarani","Vanderlei Luxemburgo","Vágner Mancini",19,9,18700000,5100000,26.1,27.9,3,1,0,0
2010,"2010-08-29",17,"Estádio Governador Magalhães Pinto",11120,"Atlético-MG","Palmeiras","Vanderlei Luxemburgo","Luiz Felipe Scolari",18,12,21250000,28500000,25.9,27.7,1,2,0,0
2010,"2010-09-12",21,"Estádio Governador Magalhães Pinto",12380,"Atlético-MG","Barueri","Vanderlei Luxemburgo","Marcelo Rospide",17,19,14150000,7400000,27.6,25.2,1,0,0,0
2010,"2010-10-07",28,"Estádio Jornalista Mário Filho",10015,"Flamengo","Atlético-GO","Vanderlei Luxemburgo","Renê Simões",15,17,21100000,5150000,28,26,2,0,0,0
2010,"2010-10-27",32,"Estádio Jornalista Mário Filho",12094,"Flamengo","Corinthians","Vanderlei Luxemburgo","Tite",13,3,20050000,22950000,27.5,29.7,1,1,0,1
2010,"2010-11-07",34,"Estádio Jornalista Mário Filho",9026,"Flamengo","Atlético-PR","Vanderlei Luxemburgo","Sérgio Soares",13,9,14250000,6200000,28.1,25.4,0,1,0,1
2010,"2010-07-14",8,"Arena da Baixada",13952,"Atlético-PR","Cruzeiro","Paulo César Carpegiani","Cuca",16,11,5250000,26500000,26.1,27.5,0,2,0,1
2010,"2010-08-08",13,"Arena da Baixada",21789,"Atlético-PR","São Paulo","Paulo César Carpegiani","Sérgio Baresi",15,10,6650000,26950000,25.2,28,1,1,0,0
2010,"2010-08-22",15,"Arena da Baixada",21734,"Atlético-PR","Flamengo","Paulo César Carpegiani","Rogério Lourenço",16,8,7000000,13500000,24.7,30.6,1,0,0,0
2010,"2010-09-01",18,"Arena da Baixada",11096,"Atlético-PR","Ceará SC","Paulo César Carpegiani","Mário Sérgio",14,7,6700000,4250000,25.2,28.5,2,1,0,0
2010,"2010-09-08",20,"Arena da Baixada",22055,"Atlético-PR","Corinthians","Paulo César Carpegiani","Adilson Batista",8,2,8100000,22650000,25.2,28.3,1,1,0,1
2010,"2010-11-07",34,"Estádio Cícero Pompeu de Toledo",42667,"São Paulo","Corinthians","Paulo César Carpegiani","Tite",8,2,27950000,26550000,26.4,28.3,0,2,0,1
2010,"2010-11-21",36,"Estádio Cícero Pompeu de Toledo",14410,"São Paulo","Fluminense","Paulo César Carpegiani","Muricy Ramalho",9,2,25200000,28600000,26.6,28.3,1,4,0,1
2010,"2010-05-16",2,"Estádio Cícero Pompeu de Toledo",11622,"São Paulo","Botafogo","","",10,9,NA,NA,NA,NA,1,2,1,1
2010,"2010-06-02",6,"Estádio do Governo do Estado de Goiás",15592,"Goiás EC","São Paulo","","",17,6,NA,NA,NA,NA,2,1,1,1
2010,"2010-06-06",7,"Estádio Cícero Pompeu de Toledo",14408,"São Paulo","Grêmio","","",11,10,NA,NA,NA,NA,3,1,1,1
2010,"2010-07-17",9,"Estádio Manoel Barradas",11915,"EC Vitória","São Paulo","","",15,9,NA,NA,NA,NA,3,2,1,1
2010,"2010-07-21",10,"Estádio Cícero Pompeu de Toledo",9646,"São Paulo","Barueri","","",12,15,NA,NA,NA,NA,1,1,1,1
2010,"2010-09-01",18,"Estádio do Governo do Estado de Goiás",3312,"Goiás EC","Atlético-MG","","",20,19,NA,NA,NA,NA,1,3,1,1
2010,"2010-09-04",19,"Estádio Municipal Paulo Machado de Carvalho",31638,"Corinthians","Goiás EC","","",2,20,NA,NA,NA,NA,5,1,1,1
2010,"2010-09-19",23,"Estádio Governador Magalhães Pinto",13144,"Atlético-MG","EC Vitória","","",17,16,NA,NA,NA,NA,2,3,1,2
2010,"2010-09-19",23,"Estádio Governador Plácido Castelo",19417,"Ceará SC","Goiás EC","","",10,19,NA,NA,NA,NA,1,1,1,0
2010,"2010-09-22",24,"Estádio do Governo do Estado de Goiás",11242,"Goiás EC","Atlético-GO","","",18,19,NA,NA,NA,NA,1,3,1,1
2010,"2010-09-23",24,"Estádio Manoel Barradas",11184,"EC Vitória","Avaí FC","","",14,16,NA,NA,NA,NA,3,0,1,0
2010,"2010-09-29",26,"Arena da Baixada",15791,"Atlético-PR","EC Vitória","","",7,13,NA,NA,NA,NA,1,0,1,0
2010,"2010-10-01",27,"Estádio São Januário",8881,"Vasco da Gama","Goiás EC","","",10,18,NA,NA,NA,NA,3,2,1,2
2010,"2010-10-07",28,"Allianz Parque",6306,"Palmeiras","Avaí FC","","",10,16,NA,NA,NA,NA,4,1,1,1
2010,"2010-10-16",30,"Arena da Baixada",14128,"Atlético-PR","Goiás EC","","",9,19,NA,NA,NA,NA,2,1,1,0
2010,"2010-10-24",31,"Estádio do Governo do Estado de Goiás",4663,"Goiás EC","Avaí FC","","",19,18,NA,NA,NA,NA,1,0,1,0
2010,"2010-10-30",32,"Allianz Parque",5811,"Palmeiras","Goiás EC","","",9,18,NA,NA,NA,NA,3,2,1,0
2010,"2010-11-07",34,"Estádio Municipal Eduardo José Farah",674,"Barueri","Goiás EC","","",20,19,NA,NA,NA,NA,4,1,1,1
2010,"2010-07-18",9,"Estádio Governador Magalhães Pinto",3579,"Cruzeiro","Goiás EC","Cuca","Emerson Leão",5,11,26500000,10600000,27.5,26.9,1,0,1,0
2010,"2010-08-25",16,"Estádio Governador Magalhães Pinto",37377,"Cruzeiro","Corinthians","Cuca","Adilson Batista",7,2,23100000,19950000,27.6,28.3,1,0,1,0
2010,"2010-09-01",18,"Estádio Governador Magalhães Pinto",29474,"Cruzeiro","Flamengo","Cuca","Silas",6,12,25300000,13500000,27.4,29.4,1,0,1,0
2010,"2010-09-08",20,"Estádio Governador Magalhães Pinto",13677,"Cruzeiro","Internacional","Cuca","Celso Roth",5,6,27650000,23900000,26.6,27.3,1,0,1,0
2010,"2010-10-10",29,"Estádio Governador Magalhães Pinto",22812,"Cruzeiro","Fluminense","Cuca","Muricy Ramalho",2,1,24900000,20150000,27.4,27.3,1,0,1,0
2010,"2010-10-24",31,"Estádio Governador Magalhães Pinto",18732,"Cruzeiro","Atlético-MG","Cuca","Dorival Júnior",1,17,27600000,19400000,27.6,25.6,3,4,1,3
2010,"2010-10-24",31,"Estádio Municipal Paulo Machado de Carvalho",32391,"Corinthians","Palmeiras","Tite","Luiz Felipe Scolari",3,9,22950000,19500000,29.6,25.7,1,0,1,0
2010,"2010-11-03",33,"Estádio Municipal Paulo Machado de Carvalho",23275,"Corinthians","Avaí FC","Tite","Vágner Benazzi",3,18,21950000,6400000,29.3,25.5,4,0,1,0
2010,"2010-11-28",37,"Estádio Municipal Paulo Machado de Carvalho",33487,"Corinthians","Vasco da Gama","Tite","Paulo César Gusmão",2,11,24050000,11650000,28.4,23.8,2,0,1,0
2010,"2010-06-03",6,"Estádio Olímpico Monumental",14605,"Grêmio","Atlético-MG","Silas","Vanderlei Luxemburgo",14,13,18800000,15500000,25.5,25.1,2,1,1,1
2010,"2010-07-21",10,"Estádio Olímpico Monumental",4076,"Grêmio","Vasco da Gama","Silas","Paulo César Gusmão",16,17,21650000,8500000,25.6,23.9,1,1,1,1
2010,"2010-05-30",5,"Estádio Serra Dourada",5203,"Atlético-GO","Goiás EC","Geninho","Emerson Leão",19,20,7150000,10350000,28.5,25.9,1,3,1,1
2010,"2010-06-06",7,"Estádio Serra Dourada",3419,"Atlético-GO","Cruzeiro","Geninho","Émerson Ávila",20,6,4550000,27000000,27.9,26.7,2,1,1,1
2010,"2010-07-18",9,"Estádio Beira-Rio",6483,"Internacional","Ceará SC","Celso Roth","Estevam Soares",12,2,31600000,6200000,28,28.4,2,1,1,0
2010,"2010-07-25",11,"Estádio Beira-Rio",21079,"Internacional","Flamengo","Celso Roth","Rogério Lourenço",4,5,14300000,13750000,26.9,28.1,1,0,1,0
2010,"2010-08-28",17,"Estádio Beira-Rio",14693,"Internacional","Botafogo","Celso Roth","Joel Santana",7,3,17200000,15400000,28.2,27.1,1,0,1,0
2010,"2010-09-26",25,"Estádio Beira-Rio",33787,"Internacional","Corinthians","Celso Roth","Adilson Batista",6,1,22200000,21250000,28.6,28.5,3,2,1,0
2010,"2010-10-10",29,"Estádio Beira-Rio",13328,"Internacional","Atlético-MG","Celso Roth","Dorival Júnior",5,17,16100000,7600000,28.3,24.5,1,0,1,0
2010,"2010-11-21",36,"Estádio do Governo do Estado de Goiás",2865,"Goiás EC","Santos FC","Arthur Neto","Marcelo Martelotte",19,7,10000000,28950000,26.1,24.7,1,4,1,1
2010,"2010-12-05",38,"Estádio do Governo do Estado de Goiás",28917,"Goiás EC","Corinthians","Arthur Neto","Tite",19,2,4500000,26550000,25.1,28.4,1,1,1,1
2010,"2010-05-30",5,"Estádio Olímpico Nilton Santos",20373,"Botafogo","Vasco da Gama","Joel Santana","Celso Roth",6,16,10600000,12700000,27.7,24.4,1,1,1,1
2010,"2010-07-18",9,"Estádio Olímpico Nilton Santos",7250,"Botafogo","Guarani","Joel Santana","Vágner Mancini",13,8,10950000,4900000,27.7,27.8,1,1,1,1
2010,"2010-08-21",15,"Estádio Olímpico Nilton Santos",35518,"Botafogo","Avaí FC","Joel Santana","Antônio Lopes",4,3,15550000,5200000,26.7,24.3,1,0,1,0
2010,"2010-09-18",23,"Estádio Olímpico Nilton Santos",16259,"Botafogo","Cruzeiro","Joel Santana","Cuca",4,3,14500000,29550000,28.3,26.4,2,2,1,0
2010,"2010-09-26",25,"Estádio Olímpico Nilton Santos",9142,"Botafogo","Atlético-PR","Joel Santana","Paulo César Carpegiani",4,7,12500000,8600000,28.4,24.5,1,1,1,0
2010,"2010-10-02",27,"Estádio Olímpico Nilton Santos",16362,"Botafogo","Flamengo","Joel Santana","Silas",4,15,10800000,20300000,29.1,28.9,1,1,1,0
2010,"2010-10-23",31,"Estádio Olímpico Nilton Santos",13000,"Botafogo","EC Vitória","Joel Santana","Antônio Lopes",8,15,11600000,5650000,28.7,26.9,1,0,1,0
2010,"2010-11-03",33,"Estádio Olímpico Nilton Santos",17118,"Botafogo","Atlético-GO","Joel Santana","Renê Simões",4,15,13300000,6150000,27.8,26.6,3,2,1,0
2010,"2010-05-23",3,"Estádio Municipal Paulo Machado de Carvalho",28190,"Corinthians","Fluminense","Mano Menezes","Muricy Ramalho",1,9,27300000,21150000,27.4,25.7,1,0,1,0
2010,"2010-05-30",5,"Estádio Municipal Paulo Machado de Carvalho",27681,"Corinthians","Santos FC","Mano Menezes","Dorival Júnior",1,2,26450000,32500000,27.4,25,4,2,1,0
2010,"2010-06-03",6,"Estádio Municipal Paulo Machado de Carvalho",33361,"Corinthians","Internacional","Mano Menezes","Enderson Moreira",1,11,23450000,34750000,28,27.4,2,0,1,0
2010,"2010-07-25",11,"Estádio Municipal Paulo Machado de Carvalho",24501,"Corinthians","Guarani","Mano Menezes","Vágner Mancini",2,8,21400000,4700000,27,27.6,3,1,1,0
2010,"2010-05-09",1,"Estádio Beira-Rio",11631,"Internacional","Cruzeiro","Jorge Fossati","Adilson Batista",16,4,19550000,22100000,27,25.7,1,2,1,2
2010,"2010-07-31",12,"Estádio Serra Dourada",2340,"Atlético-GO","Guarani","Renê Simões","Vágner Mancini",20,11,4950000,4800000,28,26.5,1,1,1,1
2010,"2010-09-05",19,"Estádio Serra Dourada",2323,"Atlético-GO","EC Vitória","Renê Simões","Toninho Cecílio",19,14,4750000,6650000,26.6,26,4,1,1,0
2010,"2010-09-11",21,"Estádio Serra Dourada",10475,"Atlético-GO","Fluminense","Renê Simões","Muricy Ramalho",18,1,5650000,23200000,28.5,28.1,2,1,1,1
2010,"2010-09-25",25,"Estádio Serra Dourada",2648,"Atlético-GO","Barueri","Renê Simões","Marcelo Rospide",17,20,5600000,5850000,26.6,26,3,0,1,0
2010,"2010-10-28",32,"Estádio Serra Dourada",3840,"Atlético-GO","Ceará SC","Renê Simões","Dimas Filgueiras",14,12,5600000,4650000,27.2,30.6,1,1,1,0
2010,"2010-11-14",35,"Estádio Serra Dourada",8472,"Atlético-GO","Palmeiras","Renê Simões","Luiz Felipe Scolari",15,9,5300000,15350000,28.5,25.3,3,0,1,0
2010,"2010-07-21",10,"Estádio Manoel Barradas",9568,"EC Vitória","Goiás EC","Ricardo Silva","Emerson Leão",10,13,6200000,10950000,27.4,26.2,2,2,1,2
2010,"2010-08-15",14,"Estádio Aderbal Ramos da Silva",14721,"Avaí FC","Corinthians","Antônio Lopes","Adilson Batista",7,2,7850000,20200000,24.9,28.9,3,2,1,1
2010,"2010-10-17",30,"Estádio Manoel Barradas",24283,"EC Vitória","Barueri","Antônio Lopes","Fábio Giuntini",15,20,6750000,6100000,27.1,24.5,2,0,1,0
2010,"2010-11-21",36,"Estádio Manoel Barradas",35980,"EC Vitória","Corinthians","Antônio Lopes","Tite",15,1,5250000,21550000,26,29.8,1,1,1,1
2010,"2010-05-26",4,"Estádio Jornalista Mário Filho",18985,"Fluminense","Flamengo","Muricy Ramalho","Rogério Lourenço",12,7,21150000,26000000,25.7,25.9,2,1,1,0
2010,"2010-06-02",6,"Estádio Jornalista Mário Filho",25430,"Fluminense","EC Vitória","Muricy Ramalho","Ricardo Silva",3,15,21150000,5350000,25.7,25.6,2,1,1,0
2010,"2010-07-15",8,"Estádio Jornalista Mário Filho",28410,"Fluminense","Barueri","Muricy Ramalho","Toninho Cecílio",3,18,23500000,7050000,25.4,24.5,1,1,1,0
2010,"2010-07-31",12,"Estádio Jornalista Mário Filho",38345,"Fluminense","Atlético-PR","Muricy Ramalho","Paulo César Carpegiani",2,13,15300000,6700000,28.7,24.9,3,1,1,0
2010,"2010-08-29",17,"Estádio Jornalista Mário Filho",30505,"Fluminense","São Paulo","Muricy Ramalho","Sérgio Baresi",1,15,17950000,28700000,28.7,26.9,2,2,1,2
2010,"2010-09-01",18,"Estádio Jornalista Mário Filho",18356,"Fluminense","Palmeiras","Muricy Ramalho","Luiz Felipe Scolari",1,9,17750000,28500000,28.1,27.7,1,1,1,0
2010,"2010-10-28",32,"Estádio Jornalista Mário Filho",16467,"Fluminense","Grêmio","Muricy Ramalho","Renato Gaúcho",1,7,18100000,18650000,27.3,27.2,2,0,1,0
2010,"2010-11-07",34,"Estádio Jornalista Mário Filho",16263,"Fluminense","Vasco da Gama","Muricy Ramalho","Paulo César Gusmão",1,11,16400000,10600000,26.5,24.5,1,0,1,0
2010,"2010-08-21",15,"Estádio Governador Plácido Castelo",14981,"Ceará SC","Grêmio","Mário Sérgio","Renato Gaúcho",6,15,5150000,21600000,29.2,26.6,2,1,1,1
2010,"2010-08-28",17,"Estádio Governador Plácido Castelo",11867,"Ceará SC","Barueri","Mário Sérgio","Antônio Carlos Zago",6,16,5050000,6050000,29.9,25.6,2,2,1,2
2010,"2010-08-15",14,"Estádio Olímpico Monumental",10318,"Grêmio","Goiás EC","Renato Gaúcho","Emerson Leão",18,16,21600000,9650000,26.6,28.2,2,0,1,0
2010,"2010-08-25",16,"Estádio Olímpico Monumental",12379,"Grêmio","Santos FC","Renato Gaúcho","Dorival Júnior",17,4,24200000,30700000,26.7,24.9,1,2,1,0
2010,"2010-09-01",18,"Estádio Olímpico Monumental",26419,"Grêmio","Guarani","Renato Gaúcho","Vágner Mancini",17,11,25800000,4200000,27.2,27.1,1,0,1,0
2010,"2010-09-08",20,"Estádio Olímpico Monumental",20582,"Grêmio","Atlético-GO","Renato Gaúcho","Renê Simões",16,17,21000000,4750000,26.5,27.8,2,0,1,0
2010,"2010-09-22",24,"Estádio Olímpico Monumental",21898,"Grêmio","Flamengo","Renato Gaúcho","Silas",12,15,21200000,17100000,27,28.4,2,2,1,1
2010,"2010-10-17",30,"Estádio Olímpico Monumental",37194,"Grêmio","Cruzeiro","Renato Gaúcho","Cuca",7,1,19250000,26900000,26.6,26.3,2,1,1,1
2010,"2010-10-24",31,"Estádio Olímpico Monumental",41661,"Grêmio","Internacional","Renato Gaúcho","Celso Roth",6,5,19550000,25000000,27,28.9,2,2,1,0
2010,"2010-11-20",36,"Estádio Olímpico Monumental",27044,"Grêmio","Atlético-PR","Renato Gaúcho","Sérgio Soares",6,5,18850000,7900000,25.7,25.7,3,1,1,1
2010,"2010-08-15",14,"Estádio Cícero Pompeu de Toledo",12338,"São Paulo","Cruzeiro","Sérgio Baresi","Cuca",12,6,17200000,23900000,27.4,25.3,2,2,1,0
2010,"2010-09-02",18,"Estádio Cícero Pompeu de Toledo",9364,"São Paulo","Atlético-GO","Sérgio Baresi","Renê Simões",15,18,24800000,5450000,25.6,26.7,2,1,1,0
2010,"2010-09-16",22,"Estádio Cícero Pompeu de Toledo",11327,"São Paulo","Internacional","Sérgio Baresi","Celso Roth",9,6,27250000,21800000,27.7,28.1,1,3,1,2
2010,"2010-09-22",24,"Estádio Cícero Pompeu de Toledo",10264,"São Paulo","Guarani","Sérgio Baresi","Vágner Mancini",9,11,27200000,4300000,26.5,29.3,2,1,1,1
2010,"2010-11-14",35,"Arena da Baixada",16991,"Atlético-PR","Barueri","Sérgio Soares","Fábio Giuntini",6,20,7800000,5450000,25.7,24.7,2,1,1,1
2010,"2010-12-05",38,"Arena da Baixada",9879,"Atlético-PR","Avaí FC","Sérgio Soares","Vágner Benazzi",6,15,7450000,7700000,26,25.9,1,0,1,0
2010,"2010-05-26",4,"Estádio Governador Magalhães Pinto",8561,"Cruzeiro","Botafogo","Adilson Batista","Joel Santana",9,3,27400000,10300000,28,28.1,1,0,1,0
2010,"2010-08-08",13,"Estádio Municipal Paulo Machado de Carvalho",29222,"Corinthians","Flamengo","Adilson Batista","Rogério Lourenço",2,8,23900000,13800000,28.9,28.8,1,0,1,0
2010,"2010-09-18",23,"Estádio Municipal Paulo Machado de Carvalho",23815,"Corinthians","Barueri","Adilson Batista","Marcelo Rospide",2,20,17050000,5050000,27.4,24.9,3,0,1,0
2010,"2010-09-29",26,"Estádio Municipal Paulo Machado de Carvalho",24061,"Corinthians","Botafogo","Adilson Batista","Joel Santana",2,6,22750000,13500000,28.4,29.4,1,1,1,1
2010,"2010-10-10",29,"Estádio Municipal Paulo Machado de Carvalho",23459,"Corinthians","Atlético-GO","Adilson Batista","Renê Simões",3,18,17350000,5250000,26.8,28.1,3,4,1,3
2010,"2010-05-16",2,"Estádio Urbano Caldeira",8999,"Santos FC","Ceará SC","Dorival Júnior","Paulo César Gusmão",8,7,32400000,3550000,24,27,1,1,1,1
2010,"2010-05-26",4,"Estádio Urbano Caldeira",5146,"Santos FC","Guarani","Dorival Júnior","Vágner Mancini",8,10,32500000,5850000,25,28.2,3,1,1,0
2010,"2010-06-06",7,"Estádio Urbano Caldeira",9525,"Santos FC","Vasco da Gama","Dorival Júnior","Celso Roth",5,19,23050000,11550000,25.7,23.5,4,0,1,0
2010,"2010-09-02",18,"Estádio Urbano Caldeira",7141,"Santos FC","Avaí FC","Dorival Júnior","Antônio Lopes",3,8,29300000,6700000,23.6,24.6,2,1,1,0
2010,"2010-09-26",25,"Estádio Governador Magalhães Pinto",12262,"Atlético-MG","Grêmio","Dorival Júnior","Renato Gaúcho",18,12,16400000,22050000,26.9,25.7,1,2,1,2
2010,"2010-11-07",34,"Estádio Governador Magalhães Pinto",16771,"Atlético-MG","Santos FC","Dorival Júnior","Marcelo Martelotte",17,6,19400000,24150000,25.6,24.5,2,2,1,1
2010,"2010-10-09",29,"Estádio Municipal Eduardo José Farah",12968,"Barueri","São Paulo","Fábio Giuntini","Paulo César Carpegiani",20,11,6050000,29250000,24.8,25.7,2,3,1,2
2010,"2010-11-20",36,"Estádio Municipal Eduardo José Farah",842,"Barueri","Ceará SC","Fábio Giuntini","Dimas Filgueiras",20,12,5550000,4050000,24.3,30.3,1,1,1,0
2010,"2010-05-16",2,"Arena da Baixada",12879,"Atlético-PR","Guarani","Leandro Niehues","Vágner Mancini",14,6,7300000,4900000,24.7,26.9,2,2,1,0
2010,"2010-09-15",22,"Estádio Municipal Eduardo José Farah",3815,"Barueri","Flamengo","Marcelo Rospide","Silas",19,16,5350000,17250000,25.3,29.1,1,2,1,0
2010,"2010-10-30",32,"Estádio Aderbal Ramos da Silva",10382,"Avaí FC","Guarani","Vágner Benazzi","Vágner Mancini",19,15,7650000,3700000,24.8,27.4,1,0,1,0
2010,"2010-11-21",36,"Estádio Aderbal Ramos da Silva",17252,"Avaí FC","Atlético-GO","Vágner Benazzi","Renê Simões",17,13,7550000,5450000,26.1,28.1,3,0,1,0
2010,"2010-09-05",19,"Estádio Brinco de Ouro da Princesa",9962,"Guarani","Fluminense","Vágner Mancini","Muricy Ramalho",12,1,4200000,18750000,28.1,28.3,2,1,1,1
2010,"2010-10-06",28,"Estádio Brinco de Ouro da Princesa",3601,"Guarani","Botafogo","Vágner Mancini","Joel Santana",12,5,4250000,10200000,28.8,28.1,1,1,1,1
2010,"2010-09-12",21,"Estádio Governador Plácido Castelo",23374,"Ceará SC","Santos FC","Dimas Filgueiras","Marcelo Martelotte",12,4,4800000,33550000,29.7,24.4,2,1,1,1
2010,"2010-11-03",33,"Estádio Governador Plácido Castelo",44171,"Ceará SC","Flamengo","Dimas Filgueiras","Vanderlei Luxemburgo",11,13,4250000,19950000,30,27.5,2,2,1,1
2010,"2010-11-28",37,"Estádio Governador Plácido Castelo",38997,"Ceará SC","Atlético-PR","Dimas Filgueiras","Sérgio Soares",12,6,4050000,7300000,29.7,24.6,1,1,1,1
2010,"2010-06-02",6,"Estádio Municipal Eduardo José Farah",1759,"Barueri","Atlético-GO","Toninho Cecílio","Geninho",19,20,8100000,5450000,24.2,27.9,1,0,1,0
2010,"2010-07-18",9,"Estádio Municipal Eduardo José Farah",4153,"Barueri","Grêmio","Toninho Cecílio","Silas",18,14,6800000,23650000,24.3,26.8,2,0,1,0
